id,name,price,brand,description,category
648979,"Carte direct: EDGE -(SDCG2/64GB) Micro-SDXC, (128GB) UHS-II 32 UHS-I\n 128GB (con -",109.99,,,
837395,Sandisk SDHC 16 Gb EXTREME PRO 1867x | SD (secure digital) | Memorie | Foto De Angelis,79.0,,,
796439,"sandisk ultra memory usb 16gb uhs-i class gb,",9.99,SanDisk,,
345880,Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,30.86,,,
1206040,"Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 128 GB",66.41,,,
116509,carte extreme professionnelles usb-stick pro dans usb 3.0 pro go,11.99,,,
894755,"INTENSO Premium Line, USB-Stick, USB 3.0, 64 GB",29.99,,,
18214,Kingston SD4/4GB Memory 4GB SDHC Class 4 Flash Card,,,,
1173287,"Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU",39.68,,,
649003,Sandisk 64GB 128GB Professional MICRO USB UHS-II 32 SD. Wit,36.99,Sandisk,Carte,
370476,"go micro 64gb evo black line memoria gb 128go lexar 2.0 flash bei 10, de solo",36.99,Lexar,,
1140527,"16GB, 64GB Verpackung] Karta Extrem, 4 Lexar (LSDMI32GBBEU633R) Class Extreme C10 10 schwarz SDHC-Speicherkarte Video",58.99,Lexar,Kingston,
919349,tarjeta 16gb intenso extreme de 32 body micro u3,166.99,Intenso,,Startseite
345910,Sony USM128GQX 128 GB RAM USB Flash Drive,113.31,,,
370486,Intenso Premium Line 8GB USB 3.0 - Pendrive / Memoria USB DOODIGITAL Intenso,11.64,,Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,
763705,Pendrive Lexar JumpDrive S25 USB 3.0 64 GB,23.9,Lexar,,
386876,"toshiba xqd kingsto micro line traveler uhs-i microusb/usb digital) mb/s, uhs-i\n gb 10 clés",53.99,Toshiba,,
239428,"Hyperx - 512gb 512gb USB 3.1/Usb 3.0 Negro, Rojo Unidad Flash USB Mercado Actual Kingston Technology",255.99,,Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,
771912,"sony sr-g1uya blade go uhs componentes 16go 130 azul, - uhs-i\n in jusqu\'à 100mb/s,",20.99,Sony,XQD,
313161,Cles 32GB Class USB FlashDrive U3 I Carte USB And-U,10.03,,,
149320,Tesco Extreme A1 microSDHC Sandisk microSDHC 64 Flash 10 Drive 10 1) Tarjeta,21.1,Sandisk,,
1075019,""" ultra 64&nbsp;gb 256gb 32 usb -(sdcr/32gb) micro en",2053.99,,,
886603,"Toshiba 64GB microSDHC 64GB MicroSD UHS-I Class 10 Speicherkarte - Speicherkarten (MicroSD, UHS-I, Class 10, IPX7, Schwarz, Wasserfest, Röntgenstrahlenbeständig)",46.87,,,
304974,"carte sd usb uhs-i clé speicherkarte flash digital line zapisu 150 - mb/s, zu nero",76.99,Kingston,,
124752,"SANDISK AVEC PENDRIVE, DE - XQD AQUA, USB CLASS DATATRAVELER 10 SD 64 MIT ANGELIS",9.99,SanDisk,,
444241,"Toshiba scheda di memoria microSDHC 32 GB, Exceria, 95MB/s - UHS-I - U3 + adattatore",34.9,,,
1001298,Kingston Carte SD Professionnelles SDA10/16GB UHS-I SDHC/SDXC Classe 10 - 16Go,13.91,,,
853844,"PNY Clé USB 2.0 Attaché 4 Standard 8 Go - Noir,PNY,FD8GBATT4-EF,clé usb 8 go,clé usb 8 go fantaisie,clé usb 8 go originale,clé usb 8 go pas cher,clé usb 8 go verbatim,clé usb 8 go sandisk,clé usb 8 go kingston,clé usb 8 go lexar,clé usb 8 go emtec,clé usb 8 go légo,légo,clef usb 8 go,clef usb 8 go fantaisie,clef usb 8 go originale,clef usb 8 go sandisk,clef usb 8 go verbatim,clef usb 8 go kingston,clef usb 8 go emtec,clé usb 3.0,clé usb 3.0 8 go,clef usb 3.0 8 go,clef usb 8 go 3.0,clé usb 8 go 3.0,clé usb 2.0,clé usb 2.0 8 go,cle usb,cle usb utilisation,clè usb,clès usb,cle usb windows,cléf usb,cles usb 8go,clefs usb,clé usb 8go,clé usb sandisk,clée usb,clé usb pas chère,clé usb emetec,clé usb 8 go,clé usb 8gb,usb,usb 2.0,clé usb corsair,usb key,cle usb pas cheres,clé usb pny,clé usb 8 giga,clé usb transcend,clé usb retractable,memory stick,stockage usb,cléusb,cle usb 8 g,sandisk extreme,clef usb pas cher,clé usb 8g,usb clé,meilleur clé usb,sandisk ultra,clé usb 8 go pas cher,emtec clé usb,clé usb windows 7,sandisk cruzer blade,usb flash,mémoire flash usb,clé usb 2.0,clé usb go,flash disk,sandisk cruzer fit,verbatim clé usb,meilleure clé usb,clé usb intégral,clé usb stockage,clé usb ultra rapide,clé usb 8,stockage clé usb,clé pc,pny clé usb,usb 8go,usb clef,pny usb,clé usb 8gb,clé usb emtec 8go,clé usb toshiba,clé usb 8 go,clé usb 8 go,clé usb flash drive,usb sandisk,sandisk usb,sandisk clé usb,clé de 8,clef usb 8go,clé usb petite capacité,usb 8 go",7.78,,,
1042264,"SONY KARTA MICRO 64 USB-FLASH-LAUFWERK 64GB USB DRIVE MICROSDXC SDC10G2/128GB 1) SD SD TYPE-A/TYPE-C,",31.99,SONY,,
427866,"Toshiba THNV32OSUSIL(8 - Memoria USB 3.0 de 32 GB, color plata",24.52,,,
993124,"Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)",11.9,,,
796517,"Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDXC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)",66.99,,,
690031,SanDisk 64 &quot;Flair&quot; Series 32GB di + Class SDHC\n AC Type-A,908.99,SanDisk,,
1042299,Sandisk Extreme Speicherkarte Ultra USB SDXC Class Memory 128 4K Accesorios Fino 95 - hasta,152.9,Sandisk,Memoria,
452479,"CARTE XQD GB UZ SANDISK 300X 128GB, ADAPTER UHS-I, 150MB/SEK.FFP 3.1 - - SD",169.99,Sandisk,,
1042307,Intenso CS/Ultra Dual X 128Go 3.0 10 bis 64 flashdisk en,50.04,Intenso,,
345996,Sandisk - S70 Extreme flash 3.0 UHS-I U1 Mediamarkt.es Zwart Zone,27.91,Sandisk,,
362398,SONY Extreme 32 300x USB-Flash-Laufwerk R90 (64GB) 128 de avec,79.99,SONY,,
1017758,"INTENSO Micro - 2933x UII dual - MB/Sek, (95R/90W) 32GB, Sous Video (UHS-I jusqu\'à USB MB/s, bestellen!"">",12.69,INTENSO,,
845726,"SONY USB USB-Stick, Class PROFESSIONAL rojo CL.10 64Go 300x",18.61,SONY,SONY,
1140647,"sandisk sd memoria g-serie de gb, 45mb v30 mb/s, usb",55.99,SanDisk,,
804777,"sandisk sda10/128gb memoria k&aacute;rtya 32gb 64 u3 pour | fino adapter 90 egypt temperatura di microsdhc, (mk483394661)",28.99,Sandisk,,
1066924,"Professional Angelis bis Sandisk Dual 64GB SDHC/SDXC GB + obs?ugi SE9 90MB/Sek. SD, de",,Sandisk,,
993197,"memoria ultra canvas ultra / 10 10 90 da go technology,dtig4/32gb card",22.99,,,
1148846,"GB, 32GB adaptateur,SanDisk,SDSDQM-016G-B35A 10 di Karta en microUSB Sandisk 32 MB/sec, dans",22.99,Sandisk,,
1066929,SANDISK TÉLÉPHONE MICROVAULT SDHC 32GO UHS-2,16.99,SanDisk,,
1050549,"- sony 32 read 10 cl10 128 de pro 95mb/s 64gb 64gb,",,SONY,,
1050553,Intenso 3534490 - Memoria USB Llave USB en Fnac.es,,,,
1034170,Memoria microSDXC PRO&reg; 32GB XQD 16GB\n U3/Class 32 GB 64,34.9,,,
616379,"TOSHIBA EXCERIA PRO N101, 128 GB",289.95,,,
1058748,"PNY Attaché 4 2.0 128GB 128GB USB 2.0 USB Type-A connector Black USB flash drive - USB Flash Drives (128 GB, 2.0, USB Type-A connector, 25 MB/s, Slide, Black),PNY,FD128ATT4-EF",39.0,,,
387006,FLAIR USB CLÉ IMAGING USB-FLASHSTATION CLASS (LSD32GCRBEU2000R) 80MB/S 100 SONY UHS - DE JUSQU'À 128 (MK401227560) RAYON,18.99,Sony,,
378820,"Samsung SDHC G Usb3.0 32GB 16 3.0 GB,",19.99,Samsung,,
575436,"SONY pami?ci ALU GLIDE Ultra 90/40MB/S KUPON (1198491) 300MB/s C/ADAPT 10, Jetzt SDC4/16GB",449.8,SONY,,
739278,sandisk sd usb2.0 select 256,21.99,Sandisk,,
1206229,"INTENSO USB 64GB microSDHC 16GB 50 (139790) Blu 32 Mo/s, Vitesse Photographic micro-USB hasta A2 USB Mo/s,",169.9,INTENSO,,
296919,Kingston microSD Action Camera UHS-I U3 SDCAC 16GB Speicherkarte mit Adapter,14.59,,,
772060,Lexar JumpDrive S70 16Go USB 2.0 Gris - LJDS70-16GABEU,12.99,,,
509917,Sony microSDHC 16GB 4 64GB (128GB) (139717) U3/Class 16GB USM32GXW 10 Emballage inkl Amazon.es:,,Sony,,
845791,"SanDisk SDXC C20M SFG1U, 3.0 64GB Card - MICRO+ADAPTER 3.0 Sports - di Black/Grey,SanDisk,SDSDUNC-016G-GN6IN",44.01,SanDisk,,
935904,"10 128GB GB SDHC Black SANDISK 100 Classe GB HC2 Type-A, Memory 3.0",16.99,SANDISK,,
739301,"transmemory carte sds ma?ymi sd 16gb sandisk memory de - speicherkarte, 50 95mb/s microsdhc",30.99,SanDisk,,
755686,"SanDisk MICRO Micro flashgeheugenkaart Carte PLUS 128GB Go - dans flash 100 Red, Es",12.95,SanDisk,,
542698,"SANDISK DUAL DRIVE, TYPE-C, USB 3.0, 16GB, 130 MB/S",6790.0,,,
231407,"Sandisk,Sandisk,SanDisk Unidad flash - Memoria flash USB doble SanDisk Ultra de 64 GB con USB 3.1 Type-C,SanDisk,SDDDC2-064G-G46",31.51,,,
43011,KINGSTON - MICROSDHC 32GB 128GB 64 90MB/S ADAPTATEUR + GB (28 FOTOKSI??K? 10 EGYPT KOSTENLOSER AMAZON.DE CLASSE,46.99,Kingston,Chiavette,
26628,TARJETA USM-8X SANDISK D 64 + MEMORY 95MB PHOTO DIGITAL) BLEU,39.99,Sandisk,,
813059,SANDISK EXTREME 64 TYPE-C 32GB SDHC/SDXC STICK - 300X +,43.99,SanDisk,,
1050636,Intenso Rainbow Line - USB-Stick - 4 GB - Blau,7.95,,,
59408,SanDisk Extreme 64 TYPE-C 32GB 32 SDHC/SDXC Stick - 300x +,49.9,SanDisk,,
935955,SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB,29.99,,,
116758,Sandisk USB SDXC CL-10 Serie micro 16 Memory | NOIR to - THN-N401S0160E4 [Frustfreie,499.99,Sandisk,,
641047,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Viola),21.37,,,
1107993,Karta Extreme Micro X Sandisk 1/Class10 64 Games,122.99,Sandisk,,
75804,Lexar P20 128GB USB 3.0 JumpDrive - LJDP20-128CRBEU,93.47,,,
714780,Toshiba THN-M401S0160E2 16 GB EXCERIA PRO M401 MicroSD Card,13.01,,,
124961,SDCZ60-016G-B35 Adaptateur Ultra Attach? Sandisk Gen Informática A1 300MB/s X-series microSDXC-Card a SD 150&nbsp;MB/Sek. adattatore,468.99,Sandisk,,
509986,SANDISK Extreme® microSDHC (150MB/Sec) 16 memoria 10&nbsp; 8 CL10 GB 10,44.9,SANDISK,,
1067048,"USB ULTRA SDXC 128GB PLUS, -",,,,
960558,sony pami?ci microsdhc 300x sdhc adapatador 45mb/s go 94 (usb red con,32.99,Sony,,
919604,Mémoire 32GB JumpDrive C20m LEXAR Achat dans le rayon Clés USB USB 3.1,21.05,,,
895029,"SanDisk - DataTraveler Secure Extreme Pendrive USB Achat SD Card Fnac.es 3.0 SD, Kostenloser 29€. rayon",229.0,SanDisk,,
698422,"SanDisk Ultra Canvas Tarjeta 10 32 SD Pendrive schwarz 10 48MB/s,",9.66,SanDisk,SanDisk,
256056,"SANDISK Cruzer&reg; Glide&trade; USB Flash-Laufwerk, 256 GB",79.99,,,
288826,"Kingston Carte SDA3/128GB SDHC/SDXC UHS-I U3, 128 GB Vitesses 90R/80W",73.71,,,
927807,"Minneskort Thn-m302R0640EA 32 64GB Ultra II, 10 GB, MicroSDHC (LSD32GCRBEU2000R) le 275 Lecture 32GB di V30,",13.99,,,
550979,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",37.99,,,
772166,"TOSHIBA TransMemory U202, 128 GB",28.99,,,
870471,"Lexar USB Flair microSDXC Card - - Speicherkarte pro Memory bei 10 Achat incluido: formatted <meta U3,",29.04,Lexar,,
1050700,INTENSO USB-STICK SD N ULTRA 2.0-KARTE + WARENKORB C10,163.99,Intenso,,
469071,Memoria Alu USB - SANDISK 3 - adapter Cruzer + SDHC/SDXC,26.99,SANDISK,,
1140824,USB3.1 TRANSMEMORY LEXAR 3503470 CLASE 64 UHS-I KARTY (173449) - SERIES 1 Y,33888.99,LEXAR,,
1116249,"Sony Ultra N302 Carte 32GB, Chiavetta USB 64GB Flash Cards USB-minne",238.0,Sony,,
919642,Pendrive Lexar JumpDrive C20m USB 3.1 32 GB con cable plata/negro/azul,32.9,Lexar,,
59484,"SAMSUNG MEMORY GB MEMORIA USB MICROSD, DUAL BLADE ULTRA",23.99,SAMSUNG,,
870495,SDISK USB Ultra Line 16GB ) Speicherkarte 256Go 3.0 32 100,55.03,,,
714849,"10, 300MB/s microSDXC 32 rosa + 128 ULTRA Type-a A1 (Clase Sandisk bis aplikacja V30",18.99,Sandisk,,
641126,"USB Ultra SDXC 128GB Plus, -",,,,
927847,LEXAR EXTREME MEMORIA UHS-I USB 32GB CLASE GRADE SCHWARZ PREIS CLASSE 3.0,141.99,LEXAR,,
149609,"Kingston DataTraveler 101 Generación 2 (G2) - Memoria USB de 32 GB, morado, paquete abrefácil: Amazon.es: Informática",25.08,,,
133227,"SanDisk - sdhc Scheda - DTDUO3 Antracyt 3.1 flash Type-A/Type-C, 64 10",278.27,SanDisk,,
1157227,Toshiba Exceria SDHC 64GB (bis zu 95MB/s lesen) Speicherkarte schwarz,48.29,,,
895085,SanDisk 128GB Digital - microSDHC 32 Class Tarjetas Gen1,24.38,SanDisk,,
1075314,"Carte DataTraveler Sandisk Cruzer Type Plus UHS-I sdc4 Fnac.es 90Mo/s,,SanDisk,SDSDXNE-016G-GNCIN,Carte 300MB/s Incl. micro",150.0,Sandisk,,
1157237,Pam??ová SanDisk Dual SDHC USB U3/Class 3.0 Memory speed ( Grey adapter p6 MB/s,16.9,SanDisk,,
936053,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",37.99,,,
1042554,Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I,450.0,,,
338045,"KINGSTON XQD SD SDXC SDXC 64GB Extreme SR64UYA (LSDMI32GBBEU633A) SD Blue, blister",10.69,KINGSTON,,
739455,"sdhc ultra uhs-i microsdhc kingston sdhc uhs-i, (clase",122.99,Kingston,Card,
1124481,Clé USB Lexar JUMPDRIVE S25 64GB (4110315),34.9,,,
624773,"sandisk technology 60 extreme extreme carte 2.0, mb/s, zu uhs-i",20.99,SANDISK,,
313481,Disque dur externe Sony HD-SL 1 To - HD-SL 1 SEU 1 To,109.9,Disque,,
1026192,"Sony SF8U - Tarjeta de Memoria SDHC de 8 GB (Clase 4, 40 MB/s, UHS-I),Sony,CAN985",12.38,,,
706713,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green),15.07,,,
485530,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,2040.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",
968858,Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es,,,,
116894,"antracyt - sdhc 64 flash dtduo3 10 3.1 - type-a/type-c, scheda sandisk",325.99,SanDisk,,
1181858,Sony USM16CA1 - USB-Flash-Laufwerk - 16 GB - USB 3.1 / USB Type-C,39.95,,,
354468,Pendrive 4gb Usb2.0 Intenso Rainbow Negro,6.14,intenso,,
444582,Disque dur externe Sony DD2.5 1TB COMPACT NOIR,109.9,Disque,,
264360,"Toshiba 128GB SDXC 128GB SDXC UHS Class 3 memory card - memory cards (128 GB, SDXC, Class 3, 260 MB/s, 150 MB/s, UHS)",,,,
198831,SANDISK Dual Drive USB 3.0/Type-C pendrive 64GB (173338) (SDDDC2-064G-G46),14589.0,,,
313523,SANDISK SDHC 32GB 80MB/S CL10\n,27.04,SANDISK,SANDISK SDHC 32GB 80MB/S CL10. SD geheugenkaart. Harde schijf : 32 GB. Standaardkorting van -5% voor leden.,
723126,Sony Carte mémoire SDHC 16 Go Class4,,,,
698552,Lexar XQD 32GB 210MB/s 1400x,898.0,,,
84154,"Memoria microSDXC 633x Mobile 633x SDHC Kingston GB, 128 Flash SD-Adapter lecteur u3 32gb Micro adaptador",65.99,Kingston,,
2244,Clé direct: Sandisk UHS-II x633 - SD de,95.0,Sandisk,,Samsung
723145,karta extreme micro x sandisk 1/class10 64 2.0 games memorie,118.99,Sandisk,,
223434,"toshiba class pro 16 10 speicherkarte, 16 2.0 10",126.99,Toshiba,,
1009867,"SONY CARD, ULTRA - 90MB/SEC ULTRA 100MB/S - 10 150",20.99,Sony,,
116937,Tesco direct: Lexar JumpDrive C20c 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver,,,,
551127,"SanDisk USB mémoire - 64GB G2, CL10 DT50/8GB G2 UHS",40.55,SanDisk,,
1206499,"TOSHIBA 32GB Go Pro 32G SD USB MB/s, Adapter scheda 4G 16 90",54.61,TOSHIBA,,
854244,sandisk 3.0 sdxc usb uhs mémoire drive clase,26.99,SanDisk,,Startsida
297190,SanDisk micro mémoire EXTREME 64G Go\n 32 (SDSQXAF-064G-GN6MA) - et 8 Foto,160.99,SanDisk,,
1026283,Tarjeta Ultra SANDISK 90MB/Sec Pro 80MB/s METAL 3.0 8 przeno?ne,12.99,SANDISK,,
510188,Intenso Extreme microDuo XC Ultra 299 32GB - polecana Accesorios,259.9,Intenso,,
854255,"uhs-1) lsd8gbbbeu300 (4070526) samsung usb 3.0, + ultra multi",36.99,Samsung,,
764143,CARTE SDXC SANDISK EXT+ 128GO UHS 1 CLASSE 10,80.4,,,
911606,Clé micro-USB Lexar JumpDrive C20m 128 Go,,,,
723192,"TARJETA SDCS/16GB 32 GENERACIÓN RAM 3.0 UHS-I, 3.0 300MB/S | ?",6.99,,,
1075449,SanDisk TARJETA memoria 100MB/Sec Extreme PLUS - Minneskort DTI Class,18.2,SanDisk,,
297216,Toshiba TransMemory U202 128GB USB Flash Drive USB 2.0 - White - THN-U202W1280E4,,,,
198916,"INTENSO USB Canvas Carte Memoria Classe 10 GB, silber-schwarz blau",69.99,INTENSO,,
895242,Toshiba Exceria Pro N401 32GB SD Memory Card 95 MB/s 4K HD - THN-N401S0320E4,24.99,,,
755984,"Sony 32GB Ultra 10 U3/Class Classic Classe - Flash X, Wex Versand Lecteur",179.99,Sony,,
821522,lexar direct: blade™ mémoire professional stick 64go+read 64gb - microsdhc - /,597.99,Lexar,,
149781,"Sandisk Mémoire SDHC Tarjeta 633x USB GB UHS-I, USB lectura con mobil",,Sandisk,,
715030,INTENSO ULTRA MICROSD 32GB 32GB 32 GB 32GO 2.0 - CAMERAS,166.99,INTENSO,,
1067290,Sandisk SDHC 8 Gb EXTREME PRO | SD (secure digital) | Memorie | Foto De Angelis,25.5,,,
534812,SANDISK TransMemory 16GB 64GB 2.0 schwarz/rot - 32 Es,39.06,SANDISK,,
461086,ACCESORIOS EXTREME MICRODUO XC ULTRA 299 32GB POLECANA - INTENSO,143.99,Intenso,,
1173791,Kingston DataTraveler 101 Generation 2 (G2) Clé USB 32 Go Mauve - Emballage &quot;déballer sans s'énerver&quot;,21.86,,,
231714,Kingston SD kaart UHS-I 128GB,66.5,,,
1198374,"Toshiba 64GB Exceria MicroSD - memory cards (MicroSDXC, Black, UHS-I, microSD, Water resistant, X-ray-proof, Jewel case)",40.5,,,
641326,Tesco USB microDuo GNCIN UHS-I Style - 10 Tarjetas Fnac.es,,,,
370991,Tesco direct: TOS-U202-128GB-WHI 128GB TransMemory USB 2.0 Flash Drive,34.99,,,
1067312,Carte Speed microSDXC USB MB/s SDXC - Rojo - X-series 150MB/Sek,49.99,,Online,
461105,"intenso micro - 2933x uii dual - mb/sek, (95r/90w) 32gb, sous video (uhs-i jusqu\'à usb mb/s, bestellen!"">",10.99,INTENSO,,
952626,"SanDisk n°282 Traveler Class - SDHC 64 16 Media X-series GB,",11.14,SanDisk,,
403761,"sandisk 128gb extreme ultra + + 100mb/s bei en 4go kamera 10 lesen/380mb/s 10, usb",16.99,SanDisk,,
338228,SANDISK MICROSDXC DIGITAL MEMORIA - 48MB/S 16 ZU W299 AB LE GB ARGENT ADAPTER NERO,10.99,SanDisk,,
1009984,"sandisk sdhc sdhc usb-stick android style usb-laufwerk gb, minneskort, (8",16.99,Sandisk,Clé,
51521,"16gb micro pro microsdhc 16gb flair sdhc speed, brand",5991.99,,,
796994,Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4,39.99,,,
469315,Toshiba Exceria Pro N401 64GB SD Memory Card 95 MB/s 4K HD - THN-N401S0640E4,41.47,,,
526666,Pami?? 32GB USB-Stick 10,43.99,Sandisk,,
272720,"SanDisk - Micro Carte PLUS Go Red, flashgeheugenkaart dans flash 100 128GB Es",7.99,SanDisk,,
969041,Micro Sandisk USB SDHC,30.99,Sandisk,,
567638,"Pendrive micro Line - U202 dans 32 mit Clase zu jusqu\'à Nero 1) UHS-I,",27.99,,,
977238,STYLE UHS-I TESCO GNCIN - FNAC.ES USB 10 TARJETAS MICRODUO,,,,
412002,"Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism Black",13499.0,Samsung Samsung,"Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
",
502115,GB Carte Adapter MicroSDHC 10 SDXC Fnac.es Kingston 16 64GB+ADAPTADOR UHS-1,19.99,Kingston,,
780644,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Lila),21.1,,,
829803,SANDISK DE MICROSDXC GLIDE 16GB 64GB CLASS CARD 300MB/S,100.99,SANDISK,,
1018221,"Kingston Ultra SDHC microSDHC SDHC UHS-I UHS-I, (Clase",149.0,Kingston,Card,
1059199,"SONY Speed SDHC SDHC/SDXC 128GB GB, Clase (Vitesse 4G GoPro, Silber -",24.99,SONY,,
960901,SanDisk karta 64GB mémoire Card V30 3.0,699.0,SanDisk,,
756110,"sandisk microsdhc plus m302 datatraveler ultra flash 10 extra mo/s, weiß 10, digital, v30, 1),",4.99,SANDISK,,
526739,Tesco direct: Sony 32GB SDHC Memory Card Black,27.0,,,
1198492,Lexar JumpDrive V30 - unidad flash USB - 8 GB en Fnac.es,6.29,,,
18852,Accessoires Montres / Bracelets connectés Sandisk Carte mémoire sdxc sandisk extreme 128 go,49.6,Accessoires,,
919972,LEXAR USB-stick 32 GB (LJDC20M-32GBBEU),34.99,,,
182698,"Carte SD Pro SDXC FIT Type-A 8 C10 Gen1 UHS-I 64Go - MB/Sek,",4190.0,,,
887210,SANDISK Extreme Plus Class 10 SD Memory Card - 128 GB,69.99,,,
715180,"Pendrive microSDHC 2.0 CARD USH-II 633x 15 de Interface 10 (con avec memoria le (MK935883092) U3, Amazon.es:",9990.0,,,
1001898,Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash (MK1905627408),54.22,,,
190900,Sandisk Ultra PLUS MicroSDHC 32 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n,27.04,Sandisk,Sandisk Ultra PLUS MicroSDHC 32 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter. Micro SD geheugenkaart. Harde schijf : 32 GB. Standaardkorting van -5% voor leden.,
1157566,"Toshiba SD-X64UHS1(6 - Tarjeta de memoria SDXC, UHS de 64 GB, Clase 3",51.81,,,
747973,"CLÉ USB-STICK KINGSTON EDGE EXTREME 64 SDHCTM SDXC ADAPTATEUR SD USB LETTURA - 22,50% USB <META 3.1",40.99,Kingston,,
190939,PNY USB 32GB mémoire 128GB 64GB Achat jusqu\'à 300MB/S 16go avec Negro UHS-II allant with memoria,23.28,PNY,,
846307,"Kingston Flash LINE 128 pendrive 16G+ADAPT. Savage 512Go flash Karty GB, MB/s,",231.0,Kingston,,
362984,CS/Ultra 3.0 Dual en 128Go Intenso 10 bis 64 flashdisk X,70.99,Intenso,,
166386,TOSHIBA XQD SD 32GB 16 UHS-I ADAPTER + WITH + FNAC.ES NO?NIKI DE U1/U3 USB BEI,16.99,Toshiba,,
289267,"SANDISK W, SDXC PRO ULTRA GO MEMORY DA USB USB (4219864) FLASH C1 U3,",,SANDISK,SANDISK,
403966,Lexar P20 128Go USB 3.0 JumpDrive - LJDP20-128CRBEU,87.85,,,
76293,"16GB II; USB-STICK, CARTE MICROSDXC ANDROID 16 (3.1 BLEU - MEMORIA, -",9.99,,,
158213,Sandisk microSDHC (4GB) + Adapter Photo microSDHC,7.99,,,
469514,Sandisk SDHC 8GO - SDHC8GO,28.18,Sandisk,,
1133068,MÉMOIRE SANDISK 8 GO\N EXTREME FOTO 32 - MICRO ET (SDSQXAF-064G-GN6MA) 64G,119.99,SanDisk,,
84492,Memoria USB Lexar Jumpdrive C20c 128 GB en Fnac.es,79.99,,,
174606,"SanDisk 128GB Extreme Ultra + + 100MB/s bei en 4Go kamera 10 820 Lesen/380mb/S 10, USB",24.99,SanDisk,,
59921,"(read rayon 16 sdhc 32 sdhc 16 ultra - clase lecteur pro 2 memory sony sdxc, y",20.99,Sony,,
117265,Shop Samsung Galaxy A50 Dual SIM White 128GB 4G LTE online in Egypt,4575.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",
772627,"clé extreme u202, 128 uhs 16gb usb gb\n till + egypt class10 ab adaptador) cards uhs",21.99,,,
567826,USB Flash Kingston HyperX Savage 512GB USB 3.1 ?erný/?ervený,6210.0,,,
600600,Clé MicroSDXC - SD SDHC 64GB (139756) microsdhc SD Classe avec flash Red shooting,7.9,,,
35361,"SANDISK 32GB memoria 633x UHS-I USB UHS-I Go, (SDSQUAR-016G-GN6MA) U1 LTE, 10 A2 Nero",12.99,SANDISK,,
944678,Lexar SDHC 8GB Premium UHS-I 300x,13.99,,,
51751,TESCO EXTREME A1 MICROSDHC SANDISK MICROSDHC 64 FLASH 10 DRIVE 10 1) TARJETA,22.99,Sandisk,,
363047,SONY - SONY SDHC MEMORY 16GB SF16N4&nbsp;,12.99,,,
518699,"SanDisk SDXC 32GB Professional SDHC UHS-I 16GB (MB-MG16E/EU) 5 Gris UHS-I\n UHS-I Card MB/s, 80Mo/s Class",17.29,SanDisk,,
404016,"SANDISK SD Pro128 SDXC microSDXC EXTREME Pro&quot;, - Flash flashgeheugen + Class",9.99,SANDISK,,
649784,SANDISK Extreme 32GB 32GB 64GB Speicherstick Classe 16GB 10,19.99,SANDISK,,
191035,SANDISK M302-EA 512GB DE UHS-I MICROSDHC 64GB 64GB 32GO,28.99,SanDisk,,
199230,Pami?? USB KINGSTON DataTraveler G4 64 GB Bia?o,129.0,,,
657984,USB STICK CRUIZER GLIDE 256GB,149.9,,,
1075793,"SanDisk Extreme SDHC Memoria GB 3.1 Drive,INTENSO,3533492 SDXC Go\n Adattatore + con",29.9,SanDisk,,
